id,year,mag,magType,energy_proxy_J
us7000dfz4,2021,6.2,mww,125892541179417.14
us7000dg4u,2021,5.5,mww,11220184543019.652
us7000dg5d,2021,5.8,mww,31622776601683.793
us7000dg5e,2021,5.7,mwb,22387211385683.47
us7000dg5x,2021,5.8,mww,31622776601683.793
us7000dg8x,2021,6.3,mww,177827941003892.28
us7000dgbu,2021,5.5,mww,11220184543019.652
us7000dgd9,2021,5.8,mww,31622776601683.793
us7000dgdc,2021,6.1,mww,89125093813374.4
us7000dggf,2021,6.2,mww,125892541179417.14
us7000dgh7,2021,6.2,mww,125892541179417.14
us7000dgi0,2021,6.1,mww,89125093813374.4
us7000dgk1,2021,5.7,mww,22387211385683.47
us7000dgk3,2021,5.5,mww,11220184543019.652
iscgem619921848,2021,5.5,mw,11220184543019.652
us7000dgkl,2021,5.5,mww,11220184543019.652
us7000dgkw,2021,5.7,mww,22387211385683.47
us7000dgp3,2021,5.6,mww,15848931924611.11
us7000dgpx,2021,5.5,mww,11220184543019.652
us7000dgqr,2021,5.6,mww,15848931924611.11
us7000dgr6,2021,5.6,mww,15848931924611.11
us7000dgt1,2021,5.6,mww,15848931924611.11
us7000dgze,2021,5.8,mww,31622776601683.793
us7000dhxm,2021,5.9,mww,44668359215096.53
us7000di9v,2021,5.8,mww,31622776601683.793
us7000dia5,2021,5.5,mww,11220184543019.652
us7000dick,2021,5.9,mww,44668359215096.53
us7000dimf,2021,5.6,mww,15848931924611.11
us7000dj39,2021,5.9,mww,44668359215096.53
us7000dj5p,2021,5.9,mww,44668359215096.53
us7000dj9v,2021,6.0,mww,63095734448019.43
us7000djam,2021,5.5,mww,11220184543019.652
us7000djz6,2021,6.6,mww,501187233627271.44
us7000dk21,2021,5.6,mww,15848931924611.11
us7000dk22,2021,5.7,mww,22387211385683.47
us7000dker,2021,6.0,mww,63095734448019.43
us7000dksx,2021,5.5,mww,11220184543019.652
us7000dkv0,2021,5.7,mww,22387211385683.47
us7000dl1u,2021,5.6,mww,15848931924611.11
us7000dl4i,2021,5.7,mww,22387211385683.47
us7000dl4v,2021,5.7,mww,22387211385683.47
us7000dl5h,2021,5.6,mww,15848931924611.11
us7000dl5j,2021,6.0,mwb,63095734448019.43
us7000dl6y,2021,7.0,mww,1995262314968882.8
us7000dl8y,2021,5.5,mww,11220184543019.652
us6000dw8i,2021,5.5,mww,11220184543019.652
us6000dwkd,2021,5.8,mww,31622776601683.793
us6000dwvx,2021,5.7,mww,22387211385683.47
us6000dwvy,2021,5.5,mww,11220184543019.652
us6000dww9,2021,5.9,mww,44668359215096.53
us6000dx0m,2021,5.5,mww,11220184543019.652
us6000dx32,2021,5.7,mww,22387211385683.47
us6000dx92,2021,5.9,mww,44668359215096.53
us6000dxge,2021,5.5,mww,11220184543019.652
us6000dxr3,2021,5.5,mww,11220184543019.652
us6000dy64,2021,6.4,mww,251188643150959.25
us6000dy9x,2021,6.0,mww,63095734448019.43
us6000dydn,2021,5.6,mww,15848931924611.11
us6000dynd,2021,6.6,mww,501187233627271.44
us6000dysl,2021,5.9,mww,44668359215096.53
us6000dytb,2021,5.6,mww,15848931924611.11
us6000dz3c,2021,6.1,mww,89125093813374.4
us6000dzd6,2021,5.7,mww,22387211385683.47
us6000dzkn,2021,5.6,mww,15848931924611.11
us6000dzlv,2021,6.1,mww,89125093813374.4
us6000dzt8,2021,5.7,mww,22387211385683.47
ak0214icukav,2021,5.5,mww,11220184543019.652
us6000e0iy,2021,6.0,mww,63095734448019.43
us6000e0j2,2021,5.6,mww,15848931924611.11
us6000e0k5,2021,6.1,mww,89125093813374.4
us6000e0lk,2021,6.0,mww,63095734448019.43
us6000e1ec,2021,5.7,mww,22387211385683.47
us6000e1g3,2021,5.6,mww,15848931924611.11
us6000e2hf,2021,5.6,mww,15848931924611.11
us6000e2k3,2021,5.8,mww,31622776601683.793
us6000e2mv,2021,5.8,mww,31622776601683.793
us6000e30x,2021,6.1,mww,89125093813374.4
us6000e3j6,2021,5.5,mww,11220184543019.652
us6000e47c,2021,6.5,mww,354813389233576.06
us6000e4f6,2021,5.6,mww,15848931924611.11
us6000e4rl,2021,6.5,mww,354813389233576.06
us7000dxn6,2021,5.7,mww,22387211385683.47
us7000dxqs,2021,5.6,mww,15848931924611.11
us7000dxsy,2021,6.1,mww,89125093813374.4
us7000dxu4,2021,5.5,mww,11220184543019.652
us7000dxxy,2021,5.9,mww,44668359215096.53
us7000dy3b,2021,6.0,mww,63095734448019.43
us7000dydz,2021,5.6,mww,15848931924611.11
us7000dyeq,2021,5.7,mww,22387211385683.47
us7000dygd,2021,6.1,mww,89125093813374.4
us7000dz5t,2021,6.9,mww,1412537544622761.2
us7000dzfk,2021,5.8,mww,31622776601683.793
us7000dziv,2021,5.5,mww,11220184543019.652
us7000dzma,2021,5.5,mww,11220184543019.652
us7000dznc,2021,5.6,mww,15848931924611.11
us7000e04m,2021,5.5,mww,11220184543019.652
us7000e07p,2021,5.7,mww,22387211385683.47
us7000e0zu,2021,5.5,mww,11220184543019.652
us7000e13b,2021,6.1,mww,89125093813374.4
us7000e175,2021,6.1,mww,89125093813374.4
us7000e20u,2021,5.7,mww,22387211385683.47
us7000e28e,2021,5.8,mww,31622776601683.793
us7000e2bd,2021,5.6,mww,15848931924611.11
us7000e2c6,2021,6.0,mww,63095734448019.43
us7000e2ec,2021,6.7,mww,707945784384140.2
us7000e2ib,2021,5.5,mww,11220184543019.652
us7000e2k1,2021,5.5,mww,11220184543019.652
us7000e2rq,2021,6.1,mww,89125093813374.4
us7000e2su,2021,5.7,mww,22387211385683.47
us7000e2xd,2021,6.0,mww,63095734448019.43
us7000e2zt,2021,6.7,mww,707945784384140.2
us7000e3aa,2021,5.5,mww,11220184543019.652
us7000e3h1,2021,5.7,mww,22387211385683.47
us7000e4aw,2021,6.7,mww,707945784384140.2
us7000e4i7,2021,5.5,mww,11220184543019.652
us7000e4j2,2021,5.7,mww,22387211385683.47
us7000e4u0,2021,5.7,mww,22387211385683.47
us7000e50p,2021,5.8,mww,31622776601683.793
us7000e532,2021,6.1,mww,89125093813374.4
us7000e53p,2021,5.8,mww,31622776601683.793
us7000e54r,2021,7.3,mww,5623413251903491.0
us7000e579,2021,6.5,mww,354813389233576.06
us7000e57b,2021,5.6,mww,15848931924611.11
us7000e5eu,2021,5.5,mww,11220184543019.652
us7000e68h,2021,5.7,mww,22387211385683.47
us6000efq6,2021,5.5,mww,11220184543019.652
us6000egs4,2021,5.9,mww,44668359215096.53
ak0216xu2rod,2021,6.1,mww,89125093813374.4
us6000eglq,2021,5.5,mww,11220184543019.652
us7000e9bi,2021,6.2,mww,125892541179417.14
us7000e9mg,2021,5.9,mww,44668359215096.53
us7000e9mr,2021,5.9,mww,44668359215096.53
us7000eaib,2021,5.6,mww,15848931924611.11
us7000eakj,2021,5.8,mww,31622776601683.793
us7000eb30,2021,5.7,mww,22387211385683.47
us7000ebw8,2021,5.7,mww,22387211385683.47
us7000ebx6,2021,5.6,mww,15848931924611.11
us7000ecuh,2021,5.5,mww,11220184543019.652
us7000ecyk,2021,5.7,mww,22387211385683.47
us7000edf6,2021,5.9,mww,44668359215096.53
us7000edh9,2021,5.5,mww,11220184543019.652
us7000edug,2021,5.5,mww,11220184543019.652
us7000eee0,2021,5.8,mww,31622776601683.793
us7000eeq4,2021,6.5,mww,354813389233576.06
us7000eeu6,2021,5.5,mww,11220184543019.652
us7000eewi,2021,5.9,mww,44668359215096.53
us7000ef1g,2021,5.5,mww,11220184543019.652
us7000efct,2021,5.5,mww,11220184543019.652
us7000efd5,2021,5.9,mww,44668359215096.53
us7000efea,2021,5.5,mww,11220184543019.652
us6000ep7f,2021,5.7,mww,22387211385683.47
us6000eq1h,2021,5.6,mww,15848931924611.11
us7000eicj,2021,6.1,mww,89125093813374.4
us7000eigf,2021,5.8,mww,31622776601683.793
us7000eihg,2021,5.6,mww,15848931924611.11
us7000eijq,2021,5.9,mww,44668359215096.53
us7000eijt,2021,6.0,mww,63095734448019.43
us7000eik4,2021,5.6,mww,15848931924611.11
us7000eit1,2021,5.5,mww,11220184543019.652
us7000eja2,2021,5.9,mww,44668359215096.53
us6000et50,2021,5.5,mww,11220184543019.652
nc73584926,2021,6.0,mw,63095734448019.43
us6000etfa,2021,5.5,mww,11220184543019.652
us6000etn1,2021,5.6,mww,15848931924611.11
us6000etxj,2021,6.1,mww,89125093813374.4
us6000etys,2021,5.7,mww,22387211385683.47
us7000eldj,2021,5.6,mww,15848931924611.11
us7000emrg,2021,5.7,mww,22387211385683.47
us7000emsw,2021,5.5,mww,11220184543019.652
us7000emzy,2021,6.1,mww,89125093813374.4
us7000en0a,2021,5.5,mww,11220184543019.652
us7000enfl,2021,5.9,mww,44668359215096.53
us7000eniv,2021,5.8,mww,31622776601683.793
us6000exmx,2021,6.0,mww,63095734448019.43
us6000exs5,2021,6.7,mww,707945784384140.2
us6000exum,2021,5.5,mww,11220184543019.652
us6000ey6s,2021,5.5,mww,11220184543019.652
us6000ey7r,2021,5.5,mww,11220184543019.652
us6000eyfk,2021,6.7,mww,707945784384140.2
us6000eyfn,2021,5.8,mww,31622776601683.793
us6000eyj7,2021,5.5,mww,11220184543019.652
us6000eynb,2021,6.1,mww,89125093813374.4
us6000eywm,2021,5.7,mww,22387211385683.47
us6000eyyf,2021,5.5,mww,11220184543019.652
us6000eyyj,2021,5.6,mww,15848931924611.11
us6000ez2l,2021,5.8,mww,31622776601683.793
us6000ez5x,2021,6.3,mww,177827941003892.28
us6000f00e,2021,5.8,mww,31622776601683.793
ak0219neiszm,2021,8.2,mww,1.258925411794161e+17
ak0219p0hp3k,2021,5.5,mww,11220184543019.652
us6000f0qr,2021,6.2,mww,125892541179417.14
us6000f109,2021,5.5,mww,11220184543019.652
us6000f155,2021,5.6,mww,15848931924611.11
us6000f1cn,2021,5.6,mww,15848931924611.11
us6000f1ea,2021,6.0,mww,63095734448019.43
us6000f1nr,2021,5.8,mww,31622776601683.793
us6000f1r4,2021,6.1,mww,89125093813374.4
us6000f1sc,2021,5.5,mww,11220184543019.652
us6000f1td,2021,5.5,mww,11220184543019.652
us6000f1z7,2021,5.8,mww,31622776601683.793
us6000f23b,2021,5.5,mww,11220184543019.652
us6000f27x,2021,5.5,mww,11220184543019.652
us6000f29v,2021,5.8,mww,31622776601683.793
us6000f2za,2021,5.9,mww,44668359215096.53
us6000f3ga,2021,5.5,mww,11220184543019.652
us6000f45x,2021,5.5,mww,11220184543019.652
us6000f48v,2021,7.1,mww,2818382931264449.0
us6000f4dx,2021,5.5,mww,11220184543019.652
us6000f4k8,2021,5.7,mww,22387211385683.47
us6000f4ly,2021,7.5,mww,1.1220184543019652e+16
us6000f53e,2021,8.1,mww,8.91250938133744e+16
us6000f59z,2021,5.5,mww,11220184543019.652
us6000f5h2,2021,6.1,mww,89125093813374.4
us6000f5i9,2021,5.7,mww,22387211385683.47
us6000f5na,2021,5.9,mww,44668359215096.53
us6000f5st,2021,5.5,mww,11220184543019.652
us6000f5u9,2021,5.5,mww,11220184543019.652
us6000f74g,2021,5.5,mww,11220184543019.652
us6000f63e,2021,5.6,mww,15848931924611.11
us6000f63n,2021,5.5,mww,11220184543019.652
us6000f652,2021,6.9,mww,1412537544622761.2
us6000f65h,2021,7.2,mww,3981071705534985.5
us6000f6bz,2021,5.5,mww,11220184543019.652
us6000f6ez,2021,5.8,mww,31622776601683.793
us6000f6ts,2021,5.7,mww,22387211385683.47
us6000f6wt,2021,6.9,mww,1412537544622761.2
us6000f779,2021,5.5,mww,11220184543019.652
us6000f7cr,2021,5.5,mww,11220184543019.652
us6000f7es,2021,5.6,mww,15848931924611.11
us6000f7ki,2021,5.8,mww,31622776601683.793
us6000f7ks,2021,6.1,mww,89125093813374.4
us6000f7nx,2021,5.5,mww,11220184543019.652
us6000f7sk,2021,5.8,mww,31622776601683.793
us6000f7vg,2021,6.9,mww,1412537544622761.2
us6000f843,2021,6.0,mww,63095734448019.43
us6000f9gd,2021,6.6,mww,501187233627271.44
us6000f9q3,2021,5.7,mww,22387211385683.47
us6000f9sq,2021,7.1,mww,2818382931264449.0
us7000f2ws,2021,6.0,mww,63095734448019.43
us7000f3zp,2021,5.7,mww,22387211385683.47
us7000f403,2021,5.8,mww,31622776601683.793
us7000f4kz,2021,5.6,mww,15848931924611.11
us7000f57q,2021,5.6,mww,15848931924611.11
us7000f5iz,2021,5.5,mww,11220184543019.652
us7000f60j,2021,6.4,mww,251188643150959.25
us7000f67h,2021,5.6,mww,15848931924611.11
us7000f6l9,2021,5.6,mww,15848931924611.11
us7000f6q8,2021,5.7,mww,22387211385683.47
us7000f6uy,2021,5.6,mww,15848931924611.11
us7000f7a5,2021,5.5,mww,11220184543019.652
us7000f7dp,2021,5.6,mww,15848931924611.11
us7000f7en,2021,5.8,mww,31622776601683.793
us7000f85q,2021,5.5,mww,11220184543019.652
us7000f86s,2021,5.5,mww,11220184543019.652
us7000f875,2021,5.6,mww,15848931924611.11
us7000f8bb,2021,5.9,mww,44668359215096.53
us7000f8gz,2021,5.6,mww,15848931924611.11
us7000f8tc,2021,6.0,mww,63095734448019.43
us7000f93v,2021,7.0,mww,1995262314968882.8
us7000f9ay,2021,5.5,mww,11220184543019.652
us7000f9l5,2021,5.8,mww,31622776601683.793
us7000fa2u,2021,5.5,mww,11220184543019.652
us7000fa9j,2021,5.5,mww,11220184543019.652
us7000fap8,2021,6.2,mww,125892541179417.14
us7000faw7,2021,5.8,mww,31622776601683.793
ak021bwmmasc,2021,5.6,mww,15848931924611.11
us7000fc1e,2021,5.8,mww,31622776601683.793
us7000fcye,2021,5.8,mww,31622776601683.793
us7000fczf,2021,6.1,mww,89125093813374.4
us7000fd4k,2021,6.4,mww,251188643150959.25
us7000fd9v,2021,5.9,mww,44668359215096.53
us7000fdds,2021,6.5,mww,354813389233576.06
us7000fdfd,2021,5.6,mww,15848931924611.11
us7000fdty,2021,5.7,mwb,22387211385683.47
us7000fe0g,2021,5.5,mww,11220184543019.652
us7000fe1w,2021,6.1,mww,89125093813374.4
us7000feai,2021,5.8,mww,31622776601683.793
us7000fen1,2021,5.7,mww,22387211385683.47
us7000fes8,2021,6.0,mww,63095734448019.43
us6000fq2d,2021,6.1,mww,89125093813374.4
us6000fqzn,2021,5.8,mww,31622776601683.793
us6000fr0b,2021,7.3,mww,5623413251903491.0
us6000fr2z,2021,5.9,mww,44668359215096.53
us6000fr5t,2021,6.0,mww,63095734448019.43
us6000frf2,2021,5.5,mww,11220184543019.652
us6000frfw,2021,6.2,mww,125892541179417.14
us6000frhs,2021,5.7,mww,22387211385683.47
us6000frzg,2021,5.7,mww,22387211385683.47
us6000fsg9,2021,5.9,mww,44668359215096.53
us6000fsl6,2021,5.9,mww,44668359215096.53
us6000fsrg,2021,5.5,mww,11220184543019.652
us6000fssl,2021,5.8,mww,31622776601683.793
us6000ft6j,2021,5.7,mww,22387211385683.47
us6000ft86,2021,5.6,mww,15848931924611.11
us6000ft9g,2021,6.9,mww,1412537544622761.2
us6000ftd2,2021,5.5,mww,11220184543019.652
us6000fteg,2021,5.7,mww,22387211385683.47
ak021d1u1nos,2021,6.9,mww,1412537544622761.2
us6000ftpp,2021,5.7,mww,22387211385683.47
us6000ftu3,2021,5.8,mww,31622776601683.793
us6000ftxu,2021,6.4,mww,251188643150959.25
us6000fugu,2021,5.6,mww,15848931924611.11
us6000fuke,2021,5.5,mww,11220184543019.652
us6000furk,2021,6.4,mww,251188643150959.25
us6000fvkf,2021,6.2,mww,125892541179417.14
us6000fvtm,2021,5.9,mww,44668359215096.53
us6000fvur,2021,5.6,mww,15848931924611.11
us6000fwd5,2021,6.1,mww,89125093813374.4
us6000fwdc,2021,5.5,mww,11220184543019.652
us6000fwke,2021,5.6,mww,15848931924611.11
us6000fx56,2021,6.2,mww,125892541179417.14
us6000fxjf,2021,5.9,mww,44668359215096.53
us7000fpw5,2021,5.5,mww,11220184543019.652
us7000fq1g,2021,5.5,mww,11220184543019.652
us7000fq21,2021,5.7,mww,22387211385683.47
us7000fq2q,2021,5.5,mww,11220184543019.652
us7000fqai,2021,5.6,mww,15848931924611.11
us7000fqcg,2021,6.0,mww,63095734448019.43
us7000fqjc,2021,6.0,mww,63095734448019.43
us7000fqve,2021,5.9,mww,44668359215096.53
us7000fr0v,2021,5.7,mww,22387211385683.47
us7000fr0x,2021,5.7,mww,22387211385683.47
us7000fraj,2021,5.7,mww,22387211385683.47
us7000frfx,2021,5.5,mww,11220184543019.652
us7000fs08,2021,6.0,mww,63095734448019.43
us7000fsjc,2021,5.9,mww,44668359215096.53
us7000fskw,2021,6.3,mww,177827941003892.28
us7000fszl,2021,6.6,mww,501187233627271.44
us7000ft0f,2021,6.0,mww,63095734448019.43
us7000ftdy,2021,5.8,mww,31622776601683.793
us7000ftu4,2021,5.5,mww,11220184543019.652
us7000ftty,2021,5.5,mww,11220184543019.652
us7000fu0x,2021,6.0,mwb,63095734448019.43
us7000fu12,2021,6.4,mwb,251188643150959.25
us7000fu61,2021,6.0,mww,63095734448019.43
us7000fuxl,2021,5.5,mww,11220184543019.652
us7000fv37,2021,6.2,mww,125892541179417.14
us7000fv5p,2021,5.8,mww,31622776601683.793
us7000fvjp,2021,5.6,mww,15848931924611.11
us7000fvq5,2021,5.6,mww,15848931924611.11
us7000fvvz,2021,5.8,mww,31622776601683.793
us7000fwde,2021,5.5,mww,11220184543019.652
us7000fwms,2021,5.6,mwb,15848931924611.11
us7000fwzz,2021,6.1,mww,89125093813374.4
us7000fx45,2021,6.2,mww,125892541179417.14
us7000fx5p,2021,5.8,mww,31622776601683.793
us7000fx6f,2021,5.6,mww,15848931924611.11
us7000fxq2,2021,7.5,mww,1.1220184543019652e+16
us7000fxyq,2021,6.3,mww,177827941003892.28
us6000g7tw,2021,5.5,mww,11220184543019.652
us6000g7v8,2021,6.3,mww,177827941003892.28
us6000g8te,2021,6.1,mww,89125093813374.4
us6000g7w4,2021,5.8,mww,31622776601683.793
us6000g7wd,2021,5.5,mww,11220184543019.652
us6000g8md,2021,6.1,mww,89125093813374.4
us6000g8nd,2021,6.0,mww,63095734448019.43
us6000g8ne,2021,5.5,mww,11220184543019.652
us6000g90r,2021,5.7,mww,22387211385683.47
us6000g944,2021,6.0,mww,63095734448019.43
us6000g9bb,2021,5.6,mww,15848931924611.11
us6000g9d9,2021,5.5,mww,11220184543019.652
us6000g9e3,2021,5.6,mww,15848931924611.11
us6000g9zp,2021,5.6,mww,15848931924611.11
us6000ga3a,2021,5.8,mww,31622776601683.793
us6000ga8i,2021,5.5,mww,11220184543019.652
us6000ga8s,2021,5.5,mww,11220184543019.652
us6000ga9w,2021,5.8,mww,31622776601683.793
us6000gaag,2021,5.8,mww,31622776601683.793
us6000gadh,2021,5.5,mww,11220184543019.652
us6000gae3,2021,5.5,mww,11220184543019.652
us6000gaq5,2021,6.0,mww,63095734448019.43
us6000gau7,2021,5.7,mww,22387211385683.47
us6000gbfe,2021,5.7,mww,22387211385683.47
us6000gbls,2021,6.6,mww,501187233627271.44
us6000gbt6,2021,5.7,mww,22387211385683.47
us6000gbu7,2021,5.5,mww,11220184543019.652
us6000gc2a,2021,7.3,mww,5623413251903491.0
us6000gc3k,2021,5.5,mwr,11220184543019.652
us6000gcnj,2021,5.6,mww,15848931924611.11
us6000gcxa,2021,6.0,mww,63095734448019.43
us6000gd7w,2021,5.7,mww,22387211385683.47
us6000gdgn,2021,6.0,mww,63095734448019.43
us6000gdma,2021,6.2,mww,125892541179417.14
us6000gdng,2021,5.5,mww,11220184543019.652
us6000gdqc,2021,5.9,mww,44668359215096.53
nc73666231,2021,6.2,mw,125892541179417.14
ak021gbh4rso,2021,5.9,mww,44668359215096.53
us6000geea,2021,5.9,mww,44668359215096.53
us6000gepm,2021,6.0,mww,63095734448019.43
us6000gf1y,2021,5.7,mww,22387211385683.47
us6000gf7u,2021,5.6,mww,15848931924611.11
us6000gfd9,2021,5.9,mww,44668359215096.53
us6000gfgd,2021,6.1,mww,89125093813374.4
us6000gfhq,2021,5.6,mww,15848931924611.11
us6000gfli,2021,5.5,mww,11220184543019.652
us6000gg09,2021,5.6,mww,15848931924611.11
us6000gg0y,2021,5.7,mww,22387211385683.47
us7000g7lx,2021,7.3,mww,5623413251903491.0
us7000g7w5,2021,5.7,mww,22387211385683.47
us7000g7yh,2021,5.5,mww,11220184543019.652
us7000g8ak,2022,5.6,mww,15848931924611.11
us7000g8kq,2022,6.0,mww,63095734448019.43
us7000g8n3,2022,6.2,mww,125892541179417.14
us7000g8rm,2022,5.8,mww,31622776601683.793
us7000g8tz,2022,5.9,mww,44668359215096.53
us7000g8zf,2022,5.8,mww,31622776601683.793
us7000g90c,2022,6.0,mww,63095734448019.43
us7000g9el,2022,5.7,mww,22387211385683.47
us7000g9nb,2022,6.1,mww,89125093813374.4
us7000g9vi,2022,5.6,mww,15848931924611.11
us7000g9zq,2022,6.6,mww,501187233627271.44
us7000ga3i,2022,5.9,mww,44668359215096.53
us7000ga9y,2022,5.7,mww,22387211385683.47
us7000gaex,2022,5.5,mww,11220184543019.652
us7000gag3,2022,6.2,mww,125892541179417.14
us7000gai4,2022,5.6,mww,15848931924611.11
us7000gani,2022,5.7,mww,22387211385683.47
us7000gaq7,2022,5.8,mww,31622776601683.793
us7000gaqu,2022,6.6,mww,501187233627271.44
us7000gavu,2022,6.8,mww,1000000000000000.0
us7000gawk,2022,6.6,mww,501187233627271.44
us7000gawq,2022,5.8,mww,31622776601683.793
us7000gba7,2022,5.7,mww,22387211385683.47
us7000gbb7,2022,5.6,mww,15848931924611.11
us7000gbu4,2022,6.6,mww,501187233627271.44
us7000gcq8,2022,5.7,mww,22387211385683.47
us7000gcfq,2022,5.5,mww,11220184543019.652
us7000gcfv,2022,6.1,mww,89125093813374.4
us7000gdfw,2022,5.9,mww,44668359215096.53
us7000gdi6,2022,5.5,mww,11220184543019.652
us7000gdwz,2022,6.3,mww,177827941003892.28
us7000ge38,2022,6.0,mww,63095734448019.43
us7000ge5q,2022,6.2,mww,125892541179417.14
us7000gebb,2022,5.6,mww,15848931924611.11
us7000gery,2022,6.0,mww,63095734448019.43
us7000gfjs,2022,5.6,mww,15848931924611.11
us7000gfhb,2022,6.2,mww,125892541179417.14
us7000gfq8,2022,5.5,mww,11220184543019.652
us7000gfti,2022,6.0,mww,63095734448019.43
us7000gg3w,2022,6.5,mww,354813389233576.06
us7000gg4u,2022,5.8,mww,31622776601683.793
us7000ggdt,2022,5.6,mww,15848931924611.11
us7000ggkz,2022,5.7,mww,22387211385683.47
us7000gglh,2022,5.9,mww,44668359215096.53
us7000gh1g,2022,6.0,mww,63095734448019.43
us7000gh89,2022,5.6,mww,15848931924611.11
us7000gh9y,2022,5.5,mww,11220184543019.652
us7000ghcw,2022,5.5,mww,11220184543019.652
us7000ghm5,2022,6.5,mww,354813389233576.06
us7000gi25,2022,6.3,mww,177827941003892.28
us7000gi69,2022,5.8,mww,31622776601683.793
us7000gj2g,2022,6.2,mww,125892541179417.14
us7000gj4q,2022,5.6,mww,15848931924611.11
us7000gjme,2022,5.5,mww,11220184543019.652
us7000gjy1,2022,5.5,mww,11220184543019.652
us7000gkcm,2022,5.5,mww,11220184543019.652
us7000gkf7,2022,5.5,mww,11220184543019.652
us7000gkgx,2022,5.7,mww,22387211385683.47
us7000gklv,2022,6.0,mww,63095734448019.43
us7000gkvb,2022,5.7,mww,22387211385683.47
us7000gl7s,2022,5.5,mww,11220184543019.652
us7000gl8w,2022,6.2,mww,125892541179417.14
us7000glex,2022,6.8,mww,1000000000000000.0
us7000glk2,2022,5.6,mww,15848931924611.11
us7000gltf,2022,5.5,mww,11220184543019.652
us7000gm8t,2022,5.7,mww,22387211385683.47
us7000gmgl,2022,5.5,mww,11220184543019.652
us7000gmmb,2022,5.7,mww,22387211385683.47
us7000gmnq,2022,5.5,mww,11220184543019.652
us7000gmrx,2022,5.6,mww,15848931924611.11
us7000gmtt,2022,6.3,mww,177827941003892.28
us7000gmw3,2022,6.0,mww,63095734448019.43
us7000gmx3,2022,5.9,mww,44668359215096.53
us7000gn6g,2022,5.5,mww,11220184543019.652
us6000gzpf,2022,5.5,mww,11220184543019.652
us6000gzyg,2022,6.1,mww,89125093813374.4
us6000h06r,2022,5.8,mww,31622776601683.793
us6000h0lw,2022,5.7,mww,22387211385683.47
us6000h0qe,2022,5.6,mww,15848931924611.11
us6000h10h,2022,5.8,mww,31622776601683.793
us6000h1d2,2022,6.6,mww,501187233627271.44
us6000h1jt,2022,5.5,mww,11220184543019.652
us6000h1qa,2022,5.7,mww,22387211385683.47
us6000h27y,2022,5.7,mww,22387211385683.47
us6000h2an,2022,5.5,mww,11220184543019.652
us6000h2h0,2022,5.5,mww,11220184543019.652
us6000h2il,2022,5.5,mww,11220184543019.652
us6000h2l5,2022,6.0,mww,63095734448019.43
us6000h2nu,2022,6.1,mww,89125093813374.4
us6000h33h,2022,5.5,mww,11220184543019.652
us6000h48d,2022,6.4,mww,251188643150959.25
us6000h48e,2022,6.7,mww,707945784384140.2
us6000h49u,2022,5.6,mww,15848931924611.11
us6000h4z7,2022,5.5,mww,11220184543019.652
us6000h518,2022,6.0,mwb,63095734448019.43
us6000h519,2022,7.3,mww,5623413251903491.0
us6000h58x,2022,5.9,mww,44668359215096.53
us6000h5cy,2022,5.7,mww,22387211385683.47
us6000h5jz,2022,5.5,mww,11220184543019.652
us6000h5uk,2022,5.9,mww,44668359215096.53
us6000h62z,2022,6.3,mww,177827941003892.28
us6000h67z,2022,6.0,mww,63095734448019.43
us6000h6ba,2022,5.6,mww,15848931924611.11
us6000h6ne,2022,6.7,mww,707945784384140.2
us6000h6nr,2022,6.7,mww,707945784384140.2
us6000h6s3,2022,5.5,mwr,11220184543019.652
us6000h6sl,2022,5.8,mww,31622776601683.793
us7000gwpw,2022,6.0,mww,63095734448019.43
us7000gx8m,2022,5.7,mww,22387211385683.47
us7000gxkt,2022,5.8,mww,31622776601683.793
us7000gxlu,2022,5.8,mww,31622776601683.793
us7000gy5q,2022,5.5,mww,11220184543019.652
us7000gyj0,2022,6.9,mww,1412537544622761.2
us7000gyln,2022,5.7,mww,22387211385683.47
us7000gymk,2022,7.0,mww,1995262314968882.8
us7000gymw,2022,5.6,mww,15848931924611.11
us7000gysz,2022,6.4,mww,251188643150959.25
us7000gyza,2022,5.5,mww,11220184543019.652
us7000gzl3,2022,5.6,mww,15848931924611.11
us7000gz5q,2022,5.6,mww,15848931924611.11
us7000gz79,2022,5.5,mww,11220184543019.652
us7000gz8x,2022,5.6,mww,15848931924611.11
us7000gzcf,2022,5.6,mww,15848931924611.11
usd000h551,2022,6.0,mww,63095734448019.43
us7000gzq8,2022,5.9,mww,44668359215096.53
us7000gzyq,2022,5.7,mww,22387211385683.47
us7000h035,2022,5.5,mww,11220184543019.652
us7000h05d,2022,5.5,mww,11220184543019.652
us7000h0jz,2022,5.7,mww,22387211385683.47
us7000h0x2,2022,5.8,mww,31622776601683.793
us7000h0x9,2022,5.7,mww,22387211385683.47
us7000h0yj,2022,6.3,mww,177827941003892.28
us7000h1bs,2022,5.5,mww,11220184543019.652
us7000h1lc,2022,5.6,mww,15848931924611.11
us7000h1lv,2022,6.1,mww,89125093813374.4
us7000h23k,2022,5.5,mww,11220184543019.652
us7000h2u9,2022,6.1,mww,89125093813374.4
us7000h36n,2022,5.5,mww,11220184543019.652
us7000h373,2022,6.1,mww,89125093813374.4
us7000h393,2022,5.9,mww,44668359215096.53
us7000h3h9,2022,5.9,mww,44668359215096.53
us7000h3ix,2022,5.5,mww,11220184543019.652
us7000h3j0,2022,5.7,mww,22387211385683.47
us6000hf2z,2022,5.8,mww,31622776601683.793
us6000hf49,2022,6.0,mww,63095734448019.43
